,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
63,0.5,1,3,5,0.8189690976277857,0.34869162436332557,-0.13288124433456874,0.47058823529411764,17,1.0588235294117647,0.562567501227295
64,0.9,0.8,2,3,8.01495001435596,2.0024906351820584,-0.01181476880091965,0.2857142857142857,42,1.0238095238095237,0.5620520373097693
65,0.7,1,2,5,13.32517906972271,2.784861829673933,-0.008292850772760723,0.4827586206896552,29,1.0689655172413792,0.5592660775650466
66,0.5,1,2,5,8.208588593834502,2.0345656351172408,-0.010609932652515908,0.75,16,1.125,0.5590083456062838
67,0.5,0.5,2,5,0.5262089263588785,0.23539828652903605,-0.29662506250413256,0.4375,16,1.125,0.5571674030436917
68,0.9,0.8,1,3,22.753264052500924,3.8737320456197555,-0.0064113324757277355,0.4634146341463415,41,1.048780487804878,0.5571428571428572
69,0.5,0.8,2,5,4.358766923365722,1.3149010612476988,-0.016037545094402843,0.6875,16,1.125,0.5561242022582229
70,0.7,0.8,2,3,4.166011314074872,1.272886119908974,-0.017925090449334883,0.3333333333333333,30,1.0333333333333334,0.5557314678448699
71,0.9,1,2,5,18.68465977235299,3.4367397683831973,-0.0066498811168833535,0.45,40,1.075,0.555559646539028
72,0.7,0.5,1,5,3.79375630281314,1.1894648439317632,-0.01883898625994856,0.4,30,1.0333333333333334,0.5529577810505646
73,0.3,0.5,5,26,0.30010930939338,0.1402233594315545,-0.6691618917068294,0.14285714285714285,7,1,0.5521723122238587
74,0.5,1,2,3,6.371812812793909,1.715108250658509,-0.010793033749740628,0.5294117647058824,17,1,0.5516077565046638
75,0.7,1,2,3,11.668142698312533,2.5592334425143473,-0.007871550846097778,0.4,30,1.0333333333333334,0.5510677466863034
76,0.3,1,2,5,3.298297446201741,1.0732335725146216,-0.020152573260910207,0.7142857142857143,7,1,0.5508468335787924
77,0.9,1,2,3,19.691857226691,3.548830314123731,-0.005417829093535519,0.3333333333333333,42,1.0238095238095237,0.5501350024545901
78,0.3,0.5,4,26,0.33325821679747736,0.1546680115069774,-0.5787347338488453,0.14285714285714285,7,1,0.5430412371134021
79,0.7,0.5,1,3,2.821612212874027,0.9548944249943594,-0.028421093101091522,0.4827586206896552,29,1.0689655172413792,0.5426607756504664
80,0.5,1,5,26,1.4368678756086943,0.561047044649422,-0.09825278744055654,0.7333333333333333,15,1.2666666666666666,0.5409793814432989
81,0.3,1,2,3,2.207820377420469,0.7910389100799762,-0.03493977381632876,0.7142857142857143,7,1,0.5372484045164458
82,0.3,0.5,2,26,1.5066514602679586,0.5832408093110657,-0.055031291662454504,0.8571428571428571,7,1,0.535947471772214
