,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
230,0.5,0.5,2,3,18.677753672604304,0.1451662168872676,0,0.625,328,1.0182926829268293,0.4708333333333333
231,0.5,0.8,4,5,18.656233966530152,0.1451092118507089,0,0.8685015290519877,327,1.033639143730887,0.46845238095238095
232,0.5,0.5,5,5,18.638380824108697,0.14506187419962902,0,0.26426426426426425,333,1.012012012012012,0.46726190476190477
233,0.5,0.8,5,5,18.626273355840738,0.14502974783770717,0,0.6899696048632219,329,1.0395136778115501,0.4660714285714286
234,0.1,0.8,1,26,2.565891789790623,0.059547695447475846,-0.0022285052869737095,1,122,1.2950819672131149,0.46547619047619043
235,0.5,0.8,5,3,18.576242521547854,0.14489679344060558,0,0.36036036036036034,333,1.012012012012012,0.4648809523809524
236,0.5,1,15,5,18.475860429501257,0.14462905209902877,0,0.06006006006006006,333,1.003003003003003,0.4636904761904762
237,0.5,0.5,4,5,18.46831088161997,0.14460886255430316,0,0.40606060606060607,330,1.0151515151515151,0.4625
238,0.5,0.5,5,3,18.448783769977226,0.1445566070630948,0,0.17417417417417416,333,1.006006006006006,0.46130952380952384
239,0.5,0.8,15,5,18.42513030928021,0.1444932421508991,0,0.02702702702702703,333,1,0.46011904761904765
240,0.5,0.5,4,3,18.4136927928698,0.1444625759339011,0,0.23493975903614459,332,1.0060240963855422,0.45892857142857146
241,0.5,0.5,1,26,18.407792318024097,0.1444467488639063,0,1,311,1.144694533762058,0.4577380952380953
242,0.5,1,15,3,18.395875149662228,0.14441476897541206,0,0.018018018018018018,333,1,0.4565476190476191
243,0.5,0.8,15,3,18.36440261245863,0.14433022172462606,0,0.009009009009009009,333,1,0.4553571428571429
244,0.5,0.5,15,5,18.35824986860347,0.14431367777962167,0,0.009009009009009009,333,1,0.45416666666666666
245,0.5,1,10,5,18.35822446017813,0.1443136094491948,0,0.2852852852852853,333,1.021021021021021,0.4529761904761905
246,0.5,0.8,10,5,18.345099309695666,0.1442783007663735,0,0.14714714714714713,333,1.015015015015015,0.4517857142857143
247,0.5,0.5,10,5,18.338307140610144,0.14426001980275216,0,0.03903903903903904,333,1.009009009009009,0.4505952380952381
248,0.5,1,10,3,18.332159305429894,0.14424346776376118,0,0.1021021021021021,333,1.009009009009009,0.44821428571428573
249,0.5,0.8,10,3,18.327963033954635,0.1442321671050082,0,0.057057057057057055,333,1.009009009009009,0.44702380952380955
250,0.5,0.5,10,3,18.326285517869117,0.14422764885911277,0,0.021021021021021023,333,1.003003003003003,0.4458333333333333
251,0.5,0.5,10,26,18.29072871744425,0.14413179150016986,0,0.6,330,1.018181818181818,0.4446428571428571
252,0.5,0.5,15,26,18.02132624924868,0.14339998288977096,0,0.19148936170212766,329,1.0243161094224924,0.44345238095238093
253,0.1,1,1,15,2.3637741578314375,0.05673872994699369,-0.0007662533721146277,1,121,1.2975206611570247,0.44285714285714284
254,0.5,0.8,10,15,17.904733410681494,0.14308019642979009,0,0.8715596330275229,327,1.0519877675840978,0.44226190476190474
255,0.5,0.5,10,15,17.902289196947418,0.14307347240608226,0,0.24085365853658536,328,1.0396341463414633,0.44107142857142856
256,0.5,0.5,15,15,17.872850166389416,0.1429924204735391,0,0.051829268292682924,328,1.021341463414634,0.4398809523809524
257,0.5,0.8,15,15,17.74978299162648,0.14265227834712446,0,0.3773006134969325,326,1.0521472392638036,0.4386904761904762
258,0.5,0.5,15,3,17.644922804296357,0.142360772384452,0,0.006134969325153374,326,1,0.4375
259,0.5,0.8,10,26,17.61451937277244,0.14227595973712037,0,1,320,1.08125,0.4363095238095238
260,0.5,0.8,15,26,17.561828236922697,0.14212866023678794,0,0.8978328173374613,323,1.0712074303405572,0.4351190476190476
261,0.5,1,1,5,17.464961758595766,0.14185682303618252,0,1,317,1.1041009463722398,0.43392857142857144
262,0.5,1,15,15,17.42126313484975,0.14173374541144357,0,0.7639751552795031,322,1.0745341614906831,0.43273809523809526
263,0.5,1,10,26,17.196080931186682,0.1410950656626746,0,1,313,1.1373801916932906,0.43154761904761907
264,0.5,1,10,15,17.160831109890267,0.14099440498581362,0,1,318,1.1037735849056605,0.4303571428571429
265,0.5,1,15,26,17.124863269597974,0.14089150149585739,0,1,317,1.1072555205047319,0.4291666666666667
266,0.5,0.8,1,15,14.727587418395368,0.13355166906886318,0,1,303,1.2079207920792079,0.42440476190476195
267,0.3,0.5,2,26,12.189404935050776,0.12451143533928,0,1,231,1.0952380952380953,0.42083333333333334
268,0.3,0.5,3,26,11.70882288985478,0.12261415412635923,0,1,232,1.0775862068965518,0.41845238095238096
269,0.3,1,3,15,11.64186888170217,0.1223444092425452,0,1,224,1.1785714285714286,0.4172619047619048
270,0.3,0.8,4,26,11.450542730130238,0.12156600900398606,0,1,223,1.1838565022421526,0.4160714285714286
271,0.3,0.8,3,15,11.375325403931308,0.12125686070430075,0,1,227,1.1365638766519823,0.41488095238095235
272,0.3,0.5,2,15,11.059335473533041,0.11993821579641084,0,1,234,1.0598290598290598,0.4101190476190476
273,0.3,0.8,2,15,11.040676844886917,0.11985932462223947,0,1,226,1.1504424778761062,0.4089285714285714
274,0.3,1,5,26,10.82635523484571,0.11894468000201375,0,1,220,1.2272727272727273,0.40773809523809523
275,0.3,1,4,15,10.803379604282124,0.11884569138838619,0,1,224,1.1785714285714286,0.40654761904761905
276,0.3,0.5,1,15,10.747391075432425,0.1186036971185136,0,1,231,1.0909090909090908,0.40535714285714286
277,0.3,0.5,4,26,10.733404104287855,0.11854307061528524,0,1,234,1.0598290598290598,0.4041666666666667
278,0.3,0.5,3,15,10.68970574229696,0.11835321472869076,0,0.9957627118644068,236,1.0423728813559323,0.4029761904761905
279,0.3,0.8,5,26,10.63551304056049,0.11811682094394405,0,1,226,1.1592920353982301,0.4017857142857143
280,0.3,0.5,1,5,10.612164600797914,0.11801464871163692,0,0.9831932773109243,238,1.0294117647058822,0.4005952380952381
281,0.3,0.8,4,15,10.519163282396867,0.11760572146613835,0,1,229,1.1222707423580787,0.39821428571428574
282,0.3,0.5,1,3,10.239322028965912,0.11635597170633694,0,0.869198312236287,237,1.0379746835443038,0.39583333333333337
283,0.3,1,2,5,10.216608014962539,0.11625323330240822,0,1,231,1.1255411255411256,0.3946428571428572
284,0.3,0.8,5,15,10.08187276918758,0.11563969498973536,0,1,234,1.0940170940170941,0.393452380952381
285,0.3,1,5,15,10.067051921294793,0.11557177176212297,0,1,227,1.1541850220264318,0.3922619047619048
286,0.3,0.5,4,15,10.006496955863943,0.11529334619601928,0,0.9704641350210971,237,1.0379746835443038,0.39107142857142857
287,0.3,0.8,1,5,9.95336879425375,0.11504786152697499,0,1,232,1.0948275862068966,0.3898809523809524
288,0.3,0.5,5,26,9.932264245649522,0.11495003003999171,0,1,234,1.0598290598290598,0.3886904761904762
289,0.3,0.5,1,26,9.845797388314411,0.11454731597075374,0,1,226,1.1371681415929205,0.3875
290,0.3,0.8,2,5,9.806008858249468,0.11436097276472457,0,0.9956896551724138,232,1.103448275862069,0.3863095238095238
291,0.3,0.8,1,3,9.742038748570646,0.11406000166655916,0,0.9870689655172413,232,1.0905172413793103,0.38511904761904764
292,0.3,1,3,5,9.620442394690045,0.113483159788762,0,1,232,1.081896551724138,0.3839285714285714
293,0.3,0.8,3,5,9.51004115705617,0.11295394009947324,0,0.9700854700854701,234,1.0726495726495726,0.3827380952380952
294,0.3,0.5,2,5,9.501868482069682,0.11291455287838459,0,0.847457627118644,236,1.0466101694915255,0.381547619047619
295,0.3,1,3,3,9.458125220135951,0.11270323884268008,0,0.9067796610169492,236,1.0381355932203389,0.38035714285714284
296,0.3,1,5,5,9.41918983602845,0.11251443973574493,0,0.9367088607594937,237,1.0379746835443038,0.37916666666666665
297,0.3,0.8,4,5,9.412173747308255,0.11248034687061015,0,0.864406779661017,236,1.0381355932203389,0.37797619047619047
298,0.3,0.5,5,15,9.359346243558356,0.11222293892083246,0,0.8728813559322034,236,1.0423728813559323,0.3767857142857143
299,0.3,0.8,2,3,9.32475457512871,0.11205370742903287,0,0.9063829787234042,235,1.0382978723404255,0.3755952380952381
300,0.3,1,2,3,9.301660096039898,0.1119404216599984,0,0.9742489270386266,233,1.0686695278969958,0.3744047619047619
301,0.3,0.8,3,3,9.28559121730082,0.1118614555942492,0,0.7330508474576272,236,1.0296610169491525,0.3732142857142857
302,0.3,1,4,3,9.273584520819778,0.111802375098905,0,0.7172995780590717,237,1.021097046413502,0.37202380952380953
303,0.3,1,5,3,9.268431570700457,0.1117769991300479,0,0.497907949790795,239,1.00418410041841,0.37083333333333335
304,0.3,0.5,4,5,9.265334120027251,0.11176173972455938,0,0.3487394957983193,238,1.0168067226890756,0.36964285714285716
305,0.3,1,4,5,9.24563086406445,0.11166456979388006,0,0.9871244635193133,233,1.0772532188841202,0.368452380952381
306,0.3,0.5,3,3,9.232310767731672,0.1115987783908925,0,0.3277310924369748,238,1.0084033613445378,0.3672619047619048
307,0.3,0.5,3,5,9.231844880706435,0.11159647577496012,0,0.6101694915254238,236,1.0296610169491525,0.3660714285714286
308,0.3,0.8,5,5,9.210942484490769,0.11149306395441516,0,0.679324894514768,237,1.029535864978903,0.3648809523809524
309,0.3,1,1,3,9.198558059884181,0.11143169829761979,0,0.9913419913419913,231,1.121212121212121,0.36250000000000004
310,0.3,0.8,5,3,9.182761965244469,0.11135332428534195,0,0.301255230125523,239,1.00418410041841,0.36130952380952386
311,0.3,0.5,5,5,9.179315310772443,0.11133620791842458,0,0.22594142259414227,239,1.00836820083682,0.3601190476190476
312,0.3,0.5,2,3,9.147425729579474,0.1111775787696363,0,0.6016949152542372,236,1.0254237288135593,0.35892857142857143
313,0.3,0.8,4,3,9.13310167763273,0.11110617135023548,0,0.46835443037974683,237,1.021097046413502,0.35773809523809524
314,0.3,0.5,4,3,9.111889155798758,0.11100024674760034,0,0.18907563025210083,238,1.004201680672269,0.35654761904761906
315,0.3,0.5,5,3,9.108175702696117,0.11098168182940649,0,0.11715481171548117,239,1,0.35535714285714287
316,0.3,1,1,5,9.069509820800539,0.11078798913138188,0,1,230,1.126086956521739,0.3541666666666667
317,0.3,0.8,10,5,9.064205547592698,0.11076136257213776,0,0.100418410041841,239,1.00418410041841,0.3529761904761905
318,0.3,0.5,10,5,9.050848579698993,0.11069425345985051,0,0.02510460251046025,239,1,0.35178571428571426
319,0.3,1,15,5,9.049437359431323,0.11068715812629248,0,0.04602510460251046,239,1,0.35059523809523807
320,0.3,0.8,15,5,9.049434031055947,0.11068714139076175,0,0.008368200836820083,239,1,0.3494047619047619
321,0.3,1,15,3,9.049434000783025,0.11068714123854528,0,0.0041841004184100415,239,1.00418410041841,0.3482142857142857
322,0.3,0.8,15,3,9.049434000000112,0.11068714123460888,0,0.0041841004184100415,239,1.00418410041841,0.3470238095238095
323,0.3,0.5,15,5,9.049434,0.11068714123460821,0,0,239,1,0.3458333333333333
324,0.3,1,10,5,8.980567465176614,0.11033973317905232,0,0.24369747899159663,238,1.0126050420168067,0.34464285714285714
325,0.3,1,10,3,8.960450059521142,0.11023781589002879,0,0.058823529411764705,238,1.004201680672269,0.34345238095238095
326,0.3,0.8,10,3,8.954853164419783,0.11020942638454967,0,0.037815126050420166,238,1.004201680672269,0.34226190476190477
327,0.3,0.5,10,3,8.952678222698317,0.11019839017145139,0,0.004201680672268907,238,1.004201680672269,0.3410714285714286
328,0.3,0.5,10,15,8.884567851554287,0.1098516106536298,0,0.21940928270042195,237,1.0548523206751055,0.3398809523809524
329,0.3,0.5,10,26,8.827717185247707,0.10956040832926695,0,0.5720338983050848,236,1.0423728813559323,0.3386904761904762
330,0.3,0.5,15,26,8.762055153945306,0.10922206440065851,0,0.15677966101694915,236,1.0466101694915255,0.3375
331,0.3,0.5,15,15,8.761715995172912,0.10922031114757291,0,0.03389830508474576,236,1.021186440677966,0.33630952380952384
332,0.3,0.8,10,15,8.755536456421282,0.1091883563506808,0,0.8297872340425532,235,1.0765957446808512,0.33511904761904765
333,0.3,0.8,10,26,8.645257869658046,0.10861482592292071,0,1,232,1.103448275862069,0.33392857142857146
334,0.3,0.8,15,15,8.483195444779504,0.1077605202870231,0,0.3648068669527897,233,1.0643776824034334,0.3327380952380953
335,0.3,0.5,15,3,8.4821764,0.10775510447181813,0,0,233,1,0.3315476190476191
336,0.3,0.8,15,26,8.400588215171547,0.10731968294554473,0,0.8706896551724138,232,1.1077586206896552,0.32916666666666666
337,0.3,1,15,26,8.347924570674131,0.10703670677834021,0,1,231,1.1341991341991342,0.3279761904761905
338,0.3,1,15,15,8.304677643210121,0.10680318901149843,0,0.696969696969697,231,1.0952380952380953,0.3267857142857143
339,0.3,1,10,15,8.260118001440938,0.1065614969200872,0,1,229,1.1310043668122272,0.3255952380952381
340,0.3,1,10,26,8.081008271562439,0.1055786707538775,0,1,225,1.1777777777777778,0.3244047619047619
341,0.3,0.8,1,15,7.659114565983103,0.10318846550990513,0,1,221,1.2126696832579185,0.32321428571428573
342,0.1,0.5,2,26,3.632457814358311,0.0722366203297331,0,1,132,1.106060606060606,0.31607142857142856
343,0.1,1,4,26,3.4527386203216617,0.07030819108976205,0,1,123,1.2520325203252032,0.3148809523809524
344,0.1,0.5,3,26,3.380988432817664,0.06951746858515895,0,1,133,1.0751879699248121,0.3125
345,0.1,0.8,2,15,3.344980665190141,0.06911597514507672,0,1,129,1.1550387596899225,0.3113095238095238
346,0.1,0.8,3,26,3.3047521588991637,0.06866364619434351,0,1,125,1.2,0.30892857142857144
347,0.1,0.5,1,15,3.22355231140996,0.06773821172007932,0,1,132,1.0984848484848484,0.30773809523809526
348,0.1,0.5,2,15,3.2095500408285176,0.06757691312593495,0,1,133,1.0751879699248121,0.30654761904761907
349,0.1,0.8,3,15,3.2047966757661053,0.06752204047604815,0,1,130,1.1307692307692307,0.3053571428571429
350,0.1,1,4,15,3.2000477363412,0.06746715975691875,0,1,129,1.1472868217054264,0.3041666666666667
351,0.1,1,3,15,3.183140351451618,0.06727128899974755,0,1,127,1.1811023622047243,0.3017857142857143
352,0.1,0.5,4,26,3.173004086172088,0.06715349851434294,0,1,133,1.0751879699248121,0.30059523809523814
353,0.1,1,2,15,3.1665296271821735,0.06707811776243111,0,1,125,1.2,0.2994047619047619
354,0.1,0.8,4,26,3.1609302484541626,0.06701283516921452,0,1,126,1.1904761904761905,0.2982142857142857
355,0.1,0.5,1,26,3.1332194556847037,0.06668851837443168,0,1,127,1.1496062992125984,0.2970238095238095
356,0.1,0.8,5,26,3.08692368767751,0.06614203121605167,0,1,128,1.171875,0.29583333333333334
357,0.1,1,5,26,3.0790107207728257,0.06604803364606737,0,1,124,1.2096774193548387,0.29464285714285715
358,0.1,0.8,4,15,3.0750458186800147,0.06600086938242122,0,1,131,1.1145038167938932,0.29345238095238096
359,0.1,0.5,3,15,3.0744305375500094,0.06599354641556099,0,0.9925373134328358,134,1.0597014925373134,0.2922619047619048
360,0.1,1,5,15,3.064976701762947,0.06588089563444077,0,1,130,1.123076923076923,0.2910714285714286
361,0.1,1,2,5,3.0298997897032747,0.06546072662272251,0,1,132,1.121212121212121,0.2898809523809524
362,0.1,0.8,5,15,3.012403402230605,0.06524983943144558,0,1,133,1.0902255639097744,0.2886904761904762
363,0.1,0.5,5,26,3.010890792825082,0.06523156646965633,0,1,133,1.0751879699248121,0.2875
364,0.1,0.8,1,5,2.990997565717338,0.0649906338152455,0,1,134,1.0820895522388059,0.2863095238095238
365,0.1,0.5,1,5,2.9771107480205297,0.06482176618516045,0,0.9925373134328358,134,1.0522388059701493,0.2851190476190476
366,0.1,0.8,2,5,2.9595398274543645,0.06460729040691415,0,0.9850746268656716,134,1.0820895522388059,0.2839285714285714
367,0.1,0.5,4,15,2.9368214812592974,0.0643286329940016,0,0.9925373134328358,134,1.0597014925373134,0.28273809523809523
368,0.1,0.5,1,3,2.9313458639067154,0.06426124094236263,0,0.9191176470588235,136,1.0147058823529411,0.28154761904761905
369,0.1,1,5,5,2.8907932792002717,0.06375932635232973,0,0.9333333333333333,135,1.0296296296296297,0.28035714285714286
370,0.1,0.5,5,15,2.8886814837895494,0.06373305232167059,0,0.8740740740740741,135,1.0518518518518518,0.2791666666666667
371,0.1,0.8,1,3,2.8875799498938877,0.06371934211569452,0,0.9850746268656716,134,1.0671641791044777,0.2779761904761905
372,0.1,0.8,5,5,2.8596756833365053,0.06337079009430191,0,0.7205882352941176,136,1.0073529411764706,0.2767857142857143
373,0.1,0.8,4,5,2.8547082701034734,0.06330849007050876,0,0.8666666666666667,135,1.0222222222222221,0.2755952380952381
374,0.1,0.8,2,3,2.8345761962995386,0.06305521162072347,0,0.9481481481481482,135,1.0222222222222221,0.27440476190476193
375,0.1,1,1,5,2.8322348620913362,0.06302567331647713,0,1,132,1.106060606060606,0.27321428571428574
376,0.1,1,4,5,2.829656751424792,0.06299312790385447,0,0.9924812030075187,133,1.0526315789473684,0.27202380952380956
377,0.1,1,2,3,2.823282183861341,0.06291256711886617,0,0.9849624060150376,133,1.0451127819548873,0.27083333333333337
378,0.1,1,3,3,2.8171095989104646,0.06283443668608024,0,0.9333333333333333,135,1.0296296296296297,0.26964285714285713
379,0.1,1,3,5,2.81577550050047,0.06281753428436887,0,1,132,1.0681818181818181,0.26845238095238094
380,0.1,0.5,2,5,2.804222472840861,0.06267092645825345,0,0.9029850746268657,134,1.0223880597014925,0.26726190476190476
381,0.1,0.5,4,5,2.8037994175419323,0.06266554982770556,0,0.40441176470588236,136,1.0073529411764706,0.26607142857142857
382,0.1,0.8,5,3,2.782394946487277,0.062392771632562294,0,0.3235294117647059,136,1.0147058823529411,0.2648809523809524
383,0.1,1,5,3,2.779941096037228,0.06236140571913684,0,0.5111111111111111,135,1.0296296296296297,0.2636904761904762
384,0.1,0.8,3,3,2.775956398795917,0.062310430595695854,0,0.7851851851851852,135,1.0296296296296297,0.2625
385,0.1,0.5,5,5,2.7757320870305806,0.06230755951132827,0,0.21323529411764705,136,1,0.2613095238095238
386,0.1,1,1,3,2.7692650760758055,0.06222471474675384,0,0.9772727272727273,132,1.1136363636363635,0.26011904761904764
387,0.1,0.5,3,3,2.767982657021781,0.06220827037350918,0,0.3602941176470588,136,1.0073529411764706,0.25892857142857145
388,0.1,0.5,2,3,2.7640400051853207,0.06215768053485626,0,0.6592592592592592,135,1.0148148148148148,0.25773809523809527
389,0.1,1,4,3,2.752409036041545,0.062008143397546345,0,0.753731343283582,134,1.0223880597014925,0.2565476190476191
390,0.1,0.5,5,3,2.7401601096676464,0.0618501822401325,0,0.14705882352941177,136,1,0.25535714285714284
391,0.1,0.8,3,5,2.739653150797313,0.06184363390365055,0,0.9848484848484849,132,1.0606060606060606,0.25416666666666665
392,0.1,0.5,3,5,2.731658024126476,0.0617402494532453,0,0.6716417910447762,134,1.0223880597014925,0.25297619047619047
393,0.1,0.5,4,3,2.721845144281524,0.06161307037593078,0,0.2074074074074074,135,1.0074074074074073,0.2517857142857143
394,0.1,0.8,4,3,2.7188886572729425,0.06157469030743834,0,0.5149253731343284,134,1.0149253731343284,0.2505952380952381
395,0.1,1,15,5,2.708694020133426,0.0614421234086211,0,0.0661764705882353,136,1,0.2494047619047619
396,0.1,0.8,15,5,2.7086940000176463,0.06144212314670083,0,0.029411764705882353,136,1,0.24821428571428572
397,0.1,1,15,3,2.708694000000071,0.061442123146471905,0,0.014705882352941176,136,1,0.24702380952380953
398,0.1,0.8,15,3,2.708694,0.06144212314647102,0,0,136,1,0.24523809523809526
399,0.1,0.5,15,5,2.708694,0.06144212314647102,0,0,136,1,0.24523809523809526
400,0.1,0.8,1,15,2.6998511354224823,0.061326852137704835,0,1,124,1.217741935483871,0.24345238095238098
401,0.1,0.5,10,26,2.683745061612139,0.061116224382316675,0,0.5703703703703704,135,1.0518518518518518,0.24226190476190476
402,0.1,1,10,5,2.675156007681958,0.06100354108009087,0,0.23703703703703705,135,1.037037037037037,0.24107142857142858
403,0.1,0.8,10,5,2.67365676661964,0.0609838461609129,0,0.1259259259259259,135,1.0296296296296297,0.2398809523809524
404,0.1,1,10,3,2.673500806928685,0.060981796941445676,0,0.07407407407407407,135,1.0074074074074073,0.2386904761904762
405,0.1,0.5,15,26,2.6730505701662355,0.06097588062678283,0,0.13333333333333333,135,1.0296296296296297,0.23750000000000002
406,0.1,0.8,10,3,2.6730501471685155,0.060975875068076,0,0.05925925925925926,135,1.0074074074074073,0.23630952380952383
407,0.1,0.5,10,5,2.6730463756951734,0.06097582550628178,0,0.05185185185185185,135,1.0222222222222221,0.23511904761904762
408,0.1,0.5,15,15,2.673045605885928,0.06097581539003638,0,0.05925925925925926,135,1.0148148148148148,0.23392857142857143
409,0.1,0.5,10,3,2.673045600156676,0.06097581531474705,0,0.014814814814814815,135,1.0074074074074073,0.23273809523809524
410,0.1,0.8,10,26,2.6681330441436555,0.0609112170042998,0,1,133,1.0902255639097744,0.23154761904761906
411,0.1,0.8,10,15,2.6225349614059614,0.0603076471993782,0,0.8270676691729323,133,1.0827067669172932,0.23035714285714287
412,0.1,0.8,15,26,2.6059498602908304,0.06008631465182801,0,0.8195488721804511,133,1.0827067669172932,0.22916666666666669
413,0.1,0.5,10,15,2.6046750596644013,0.0600692619102241,0,0.18045112781954886,133,1.0451127819548873,0.2279761904761905
414,0.1,0.8,15,15,2.602771695842444,0.06004379029354001,0,0.3383458646616541,133,1.0451127819548873,0.22678571428571428
415,0.1,1,10,26,2.5994938073095293,0.05999989408535744,0,1,129,1.1472868217054264,0.2255952380952381
416,0.1,1,10,15,2.578270966534721,0.05971475938568083,0,1,131,1.1221374045801527,0.2244047619047619
417,0.1,1,15,26,2.5467381402524834,0.05928811212405671,0,1,131,1.1297709923664123,0.22202380952380954
418,0.1,1,15,15,2.536100935942873,0.05914337098455236,0,0.7251908396946565,131,1.0687022900763359,0.22083333333333335
419,0.1,0.5,15,3,2.4661680000000006,0.058181311427423,0,0,129,1,0.21964285714285714
